id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;geometry
10632;7523;VIA MARIO BORSA;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;non regolamentato - a norma;68.0;LINESTRING (9.093494759168742 45.50538898636582, 9.093979731795542 45.50528444874937, 9.094031438183242 45.50527945582324, 9.094088145178757 45.50527949930577, 9.094114881932423 45.50526948629641, 9.094141596103054 45.50524588185372, 9.094310375672251 45.50520919924071)
10633;7156;VIA GATTAMELATA;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;non regolamentato - a norma;127.0;LINESTRING (9.15111606917764 45.48474405152151, 9.15111930679266 45.48476918272456, 9.151120620100931 45.48478440027836, 9.151110012688127 45.48480831062699, 9.150125675687052 45.48556064391489, 9.15010757246934 45.48557183327381, 9.150085456856697 45.48557571873914, 9.150057748641302 45.48556847381867)
10634;7156;VIA GATTAMELATA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;23.0;LINESTRING (9.150057748641302 45.48556847381867, 9.150033411637699 45.48555932470649, 9.149895859843243 45.48546997060987, 9.149849115745219 45.48542576370959)
10635;7156;VIA GATTAMELATA;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;non regolamentato - a norma;108.0;LINESTRING (9.149866144438223 45.48542339999106, 9.149882178097986 45.48541460144557, 9.150766285912484 45.48474943756997, 9.150788792914236 45.48474418735355, 9.150813115789459 45.48474811575045, 9.150830034503446 45.48475862461996)
10637;1377;PIAZZA CARBONARI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;9.0;LINESTRING (9.201075435922828 45.49468570191149, 9.200975113718666 45.49472629254359)
10638;1377;PIAZZA CARBONARI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;21.0;LINESTRING (9.199515322792939 45.49478912652744, 9.199278170694981 45.49469173182155)
10639;7156;VIA GATTAMELATA;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;non regolamentato - a norma;109.0;LINESTRING (9.151302950042021 45.48441378882278, 9.152254303464307 45.48369064804255)
10640;1756;VIA GATTAMELATA;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;non regolamentato - a norma;23.0;LINESTRING (9.152254837188503 45.48385387629695, 9.152409869446828 45.48373908738341, 9.152453901272949 45.48370601015402)
10641;7156;VIA GATTAMELATA;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;non regolamentato - a norma;130.0;LINESTRING (9.153782061157155 45.48254315552356, 9.154909824632298 45.48168157883186)
10696;4134;VIA CONDINO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;non regolamentato - a norma;11.0;LINESTRING (9.203203154539061 45.44152174648659, 9.203211349308324 45.4414236121042)
10643;6426;VIALE RENATO SERRA;;urbana;percorso promiscuo - pedonale e ciclabile;passerella;bidirezionale;percorso promiscuo - pedonale e ciclabile;189.0;LINESTRING (9.147444165897481 45.48676891404394, 9.147503012562685 45.48794175671614, 9.147533567292662 45.48847088522862)
10644;6388;VIA MONTE ROSA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;non regolamentato - a norma;44.0;LINESTRING (9.144276661789126 45.47893408456537, 9.144253719369061 45.47894421222893, 9.144222582546755 45.47894908435846, 9.144204905762582 45.47894948542628, 9.144166245446533 45.47896827275348, 9.144010066651418 45.4790864723964, 9.143998708658573 45.47909800796032, 9.143971077282718 45.47915042852198, 9.143964830747542 45.47915943737529, 9.143951936222766 45.47917052481651, 9.143934426223696 45.479177927649, 9.14391804991218 45.47917830827474, 9.143880641211551 45.47917462955472)
10645;6388;VIA MONTE ROSA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;15.0;LINESTRING (9.143880641211551 45.47917462955472, 9.143732715917078 45.4790853358524)
10646;6388;VIA MONTE ROSA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;non regolamentato - a norma;54.0;LINESTRING (9.143732715917078 45.4790853358524, 9.143739938538529 45.47903741856382, 9.143741230944718 45.47902050815718, 9.143752546425928 45.47900687298583, 9.143769206667725 45.47899464016756, 9.144067074906811 45.47876975467046, 9.144083071544614 45.47875916655051, 9.144105093712785 45.47875514648326, 9.144129782877778 45.47874971398907, 9.144165122108518 45.47873158649141)
10647;6539;PIAZZALE LORENZO LOTTO;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;38.0;LINESTRING (9.143257783302836 45.47912561974618, 9.143626304917019 45.47911670366751, 9.143656011189151 45.47911502248996, 9.143678360205937 45.47910818396447, 9.143732715917078 45.4790853358524)
10648;6707;VIA BISCEGLIE;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;30.0;LINESTRING (9.115518341028775 45.45364655667649, 9.115463291118909 45.45374409342585, 9.115448887194528 45.45376751064354, 9.115400321912084 45.45384658869597, 9.115373493026278 45.45386038730774, 9.115337962485546 45.45387167438342)
10650;1311;VIA CARLO IMBONATI;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;14.0;LINESTRING (9.17880955726514 45.50642060268898, 9.178886811285709 45.50630757838442)
10651;1311;VIA CARLO IMBONATI;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;96.0;LINESTRING (9.180888855498164 45.50370688033165, 9.180384462707055 45.50445656823977, 9.180387107725512 45.50449273382139)
10652;7106;VIALE EMILIO ALEMAGNA;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;178.0;LINESTRING (9.17550590625334 45.46993923589898, 9.175450470183383 45.46990415109304, 9.175418426259007 45.46989864987211, 9.175380578629433 45.46990403620406, 9.175345005349975 45.46992623737015, 9.174933526471619 45.47025886298932, 9.174823453159647 45.47034902685036, 9.17468806043343 45.47047081689663, 9.174606584566702 45.47055153216886, 9.174405330470906 45.47078132925735, 9.174311134528264 45.47092762954919, 9.174192357983895 45.47112924736566)
10653;704;PIAZZA CASTELLO;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;208.0;LINESTRING (9.178346136408553 45.469105207887, 9.178134354682383 45.46920616907404, 9.178064248708823 45.46924588263943, 9.177924852065752 45.4693406100976, 9.176487184707829 45.47043559146896)
10654;7106;VIALE EMILIO ALEMAGNA;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;107.0;LINESTRING (9.173320687570744 45.47214951149294, 9.173235720702655 45.47222512473856, 9.173110374343032 45.47230435121948, 9.172958535133297 45.47238805787192, 9.172787772027672 45.47247490108207, 9.172628346523446 45.47255462250244, 9.172423542227174 45.47265439329002, 9.172308286118168 45.47270298108416, 9.172233466149093 45.47272927201696)
10655;7106;VIALE EMILIO ALEMAGNA;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;134.0;LINESTRING (9.174192357983895 45.47112924736566, 9.174095102832625 45.47128637299046, 9.173975097907954 45.47152088626326, 9.1738669570298 45.47165337068438, 9.173742426373217 45.47179209626176, 9.173590165175536 45.47194329652247, 9.173476843324439 45.47203316182113, 9.173320687570744 45.47214951149294)
10656;7106;VIALE EMILIO ALEMAGNA;;ciclabile;corsia ciclabile - sede propria;parco o area verde;bidirezionale;corsia ciclabile;59.0;LINESTRING (9.172708330542727 45.47187913663822, 9.172741915095385 45.4719239326913, 9.172770473984745 45.47197628478164, 9.172831226775259 45.47203125241541, 9.172883022435665 45.47204627110834, 9.172941727616486 45.47205062268687, 9.172988469157023 45.47206387286059, 9.173027649806718 45.47208113068992, 9.173049155798079 45.47209708315008, 9.173117454981032 45.47214315867822, 9.173235720702655 45.47222512473856)
10657;1201;VIA VITTOR PISANI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;41.0;LINESTRING (9.199084498567316 45.48042909435496, 9.198762304990863 45.48058708854327, 9.19873482121487 45.48060334025651, 9.198741887344903 45.48061917996477, 9.198748347437418 45.48062933315008, 9.198775991492656 45.48063426817215, 9.198805022610401 45.48063069507239)
10661;7523;VIA MARIO BORSA;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;203.0;LINESTRING (9.097739975333884 45.50405123332655, 9.097848085564832 45.50402053782835, 9.097937090807134 45.50397113655752, 9.099513616361021 45.50282341635276, 9.099537764415158 45.5027982827024, 9.099534999890365 45.50275472045064)
10662;7327;VIA CASTELLAMMARE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;non regolamentato - a norma;247.0;LINESTRING (9.14712589832811 45.51121008294103, 9.147157944955415 45.51120393992891, 9.147175529059561 45.51119849348051, 9.147186832964518 45.51118830923784, 9.147199547586021 45.51116439407001, 9.147549895326785 45.5100128787553, 9.147690818562523 45.50956219948559, 9.147751555262964 45.50938786271064, 9.147783111332478 45.50931437422177, 9.147824391064713 45.50923880295018, 9.147867251073675 45.50918015141035, 9.147937946954325 45.50909419100631, 9.147939221691528 45.50909211914031)
10663;7327;VIA CASTELLAMMARE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;non regolamentato - a norma;198.0;LINESTRING (9.147939221691528 45.50909211914031, 9.147956306502133 45.50906563426532, 9.147956689369956 45.50906518372295, 9.147951858947769 45.50902927616833, 9.147927075193191 45.50899987508084, 9.147095581094428 45.50839473225518, 9.147033876261329 45.50834458619891, 9.147000597438673 45.50829710390113, 9.14698546705473 45.50823825709505, 9.146989558015076 45.50818685640184, 9.14700953679654 45.5081409258903, 9.147039914491417 45.50810650324019, 9.147192610995003 45.50799919569044, 9.147430180118201 45.50784308351763, 9.147456743066744 45.5078186567255, 9.147474945119594 45.50777884906631, 9.147473326196931 45.50774707778529, 9.147446617218531 45.50771542882837)
10664;7331;VIA PORRETTA;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;non regolamentato - a norma;92.0;LINESTRING (9.147446617218531 45.50771542882837, 9.147445076388991 45.50771363062194, 9.146724303535217 45.50719484148803, 9.146673838004164 45.50718356494664, 9.146631608297696 45.50718892960145, 9.146592745783984 45.50720932152349)
10665;6732;VIA LUCIO CORNELIO SILLA;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;111.0;LINESTRING (9.070716719949445 45.50098059946598, 9.070716719949445 45.50098059946598, 9.070795240695384 45.50082240411975, 9.071394642984618 45.50010591606105)
10666;6732;VIA LUCIO CORNELIO SILLA;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;1069.0;LINESTRING (9.071394642984618 45.50010591606105, 9.071394898408053 45.50010546585388, 9.071255281500608 45.50002382385361, 9.071534327259599 45.49973291907356, 9.071154904089566 45.49959183976659, 9.069985531965331 45.4991590722068, 9.069969096541085 45.49911659766292, 9.070429331273084 45.49847607736541, 9.070796458928745 45.49800222054437, 9.071215923315341 45.49742265865795, 9.071592851940208 45.49691656963332, 9.071700463509202 45.49679462931284, 9.071741124446818 45.49666246965224, 9.071781998778206 45.49659799714259, 9.071822640452432 45.49634972493125, 9.071858426241613 45.49630991823682, 9.072394446584433 45.49491587077669, 9.072564565240631 45.49453817247951, 9.072612233731364 45.49448431650212, 9.072699281343159 45.49449974306716, 9.072809121939684 45.49452460612996, 9.073019193291449 45.49456542708905, 9.073264078225748 45.4946078456159, 9.073507168043268 45.4946473844557, 9.073619611864439 45.49440932661416, 9.073678355232849 45.49431045821234, 9.073729295154063 45.49421438509478, 9.074421388598628 45.49438621697599, 9.076014096857271 45.49484404255381)
10667;6732;VIA LUCIO CORNELIO SILLA;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;237.0;LINESTRING (9.073499143712654 45.50169406779287, 9.073498887482758 45.50169388793772, 9.073498631252857 45.50169370808256, 9.07349734998683 45.50169271879729, 9.073494149328289 45.5016921807894, 9.073254862291456 45.50164732897473, 9.073226722073764 45.50156318793024, 9.073159843838258 45.5015141753369, 9.073081464343026 45.50147948156055, 9.072831418865258 45.50142851505299, 9.070716719949445 45.50098059946598)
10668;7387;VIA AMBROGIO FIGINO;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;607.0;LINESTRING (9.073241450030824 45.5059329644214, 9.072934532956941 45.5059689836992, 9.072313065071551 45.50587774724596, 9.071721929948605 45.50578090786541, 9.072326344747054 45.50434532586508, 9.073665804546733 45.50179792204711, 9.073500552860535 45.50169496698661, 9.07349927171102 45.50169406771089)
10697;7499;VIA BENEDETTO CROCE;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;16.0;LINESTRING (9.124637137370602 45.49347965771488, 9.124632984136021 45.49344301508694, 9.124610800644852 45.49338899841747, 9.124594141963421 45.49334122153695)
10669;7614;VIA PIER PAOLO PASOLINI;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;non regolamentato - a norma;666.0;LINESTRING (9.103663827758171 45.50704071335531, 9.101415144767136 45.50805305105271, 9.101219734903895 45.50813743616204, 9.10116174224185 45.50817649605722, 9.10112631766691 45.50821324138242, 9.101107476508613 45.50824672134449, 9.101106043878113 45.50828209813749, 9.101655928234486 45.51099354286257, 9.101712385678947 45.51124545657154, 9.101706052701086 45.51135369213241, 9.10162685215877 45.5114734654656, 9.101557722347851 45.51152190514299, 9.1014855781292 45.51155772699541, 9.101272519616495 45.5116512303123, 9.101073593388277 45.51173936663722, 9.100974669895859 45.51178113956632)
10670;7614;VIA PIER PAOLO PASOLINI;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;non regolamentato - a norma;96.0;LINESTRING (9.100974669895859 45.51178113956632, 9.100897966059506 45.51181918891636, 9.100897966059506 45.51181918891636, 9.10087306875022 45.511846625917, 9.100853669863618 45.51187312681429, 9.100844210726418 45.51190678967384, 9.100842773247253 45.5119395849896, 9.100853903543491 45.51200439842133, 9.10086931631111 45.51209872808984, 9.100917980455417 45.51226582027174, 9.100956954808588 45.51244726638117, 9.100975515931559 45.51248472894169, 9.101009306355383 45.5125214132024, 9.101068124062559 45.51256113488877, 9.101087722363367 45.51257010489464)
10671;7614;VIA PIER PAOLO PASOLINI;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;non regolamentato - a norma;257.0;LINESTRING (9.103615769505156 45.50685967230676, 9.101207025574205 45.50794967024375, 9.101054852913258 45.50801787851347, 9.100990737200304 45.50805464909186, 9.100938402448534 45.50810264470754, 9.10090391626108 45.50815417309644)
10672;;AREA VERDE VIA GALLARATE - VIA APPENNINI;;urbana;percorso promiscuo - pedonale e ciclabile;carreggiata;bidirezionale;non regolamentato - parco o area verde;95.0;LINESTRING (9.103400309645581 45.50461548715978, 9.103792334196189 45.5049348468154, 9.103922466565155 45.50504742087418, 9.103908989386191 45.50509729840024, 9.103858238655352 45.50513424833096, 9.103725084010517 45.50521537616662, 9.103720166571698 45.50523268692793, 9.103723286650849 45.50525300697372, 9.103725640476471 45.50527576645731)
10673;4133;VIA ORTLES;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;non regolamentato - a norma;154.0;LINESTRING (9.203876598731322 45.43944180054702, 9.203937029660615 45.43947123600897, 9.20403500850645 45.43954861212192, 9.204081002501614 45.4395748419686, 9.204160427514365 45.43959824247559, 9.204665605118647 45.43967627554645, 9.205726851717008 45.43981938359339)
10674;4134;VIA CONDINO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;non regolamentato - a norma;8.0;LINESTRING (9.203448903165992 45.44149724791254, 9.203454947053851 45.44142812695608)
